Denmark,Manufacturing [ISIC 10-18; 20-32],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                   ,100,97,81,61,60,60,57
Denmark,Paper pulp and printing [ISIC 17-18],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                ,100,122,169,106,98,103,110
Denmark,Chemicals and chemical Products [ISIC 20-21],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)        ,100,84,62,43,44,44,41
Denmark,Non-metallic minerals [ISIC 23],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                     ,100,113,104,95,96,92,85
Denmark,Basic metals [ISIC 24],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                              ,100,130,88,81,87,85,74
Denmark,Agriculture forestry fishing [ISIC 01-03],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)           ,100,93,90,80,94,78,88
Denmark,Mining [ISIC 05-09],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                                 ,100,101,143,239,206,231,246
Denmark,Construction [ISIC 41-43],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                           ,100,108,112,83,79,84,77
Finland,Manufacturing [ISIC 10-18; 20-32],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                   ,100,81,78,82,81,76,79
Finland,Paper pulp and printing [ISIC 17-18],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                ,100,96,98,103,106,98,112
Finland,Chemicals and chemical Products [ISIC 20-21],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)        ,100,105,89,75,70,65,73
Finland,Non-metallic minerals [ISIC 23],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                     ,100,91,84,86,91,89,82
Finland,Basic metals [ISIC 24],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                              ,100,75,106,72,58,40,41
Finland,Agriculture forestry fishing [ISIC 01-03],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)           ,100,100,91,76,77,74,69
Finland,Mining [ISIC 05-09],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                                 ,100,82,65,108,103,61,57
Finland,Construction [ISIC 41-43],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                           ,100,95,99,92,88,101,105
France,Manufacturing [ISIC 10-18; 20-32],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                    ,100,95,84,76,77,75,75
France,Paper pulp and printing [ISIC 17-18],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                 ,100,110,87,67,69,68,68
France,Chemicals and chemical Products [ISIC 20-21],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)         ,100,85,64,59,57,51,53
France,Non-metallic minerals [ISIC 23],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                      ,100,114,110,95,96,91,96
France,Basic metals [ISIC 24],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                               ,100,115,82,75,68,71,71
France,Agriculture forestry fishing [ISIC 01-03],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)            ,100,103,93,88,97,89,86
France,Mining [ISIC 05-09],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                                  ,100,93,75,134,138,136,131
France,Construction [ISIC 41-43],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                            ,100,128,95,169,175,169,174
Germany,Manufacturing [ISIC 10-18; 20-32],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                   ,100,97,96,83,80,79,74
Germany,Paper pulp and printing [ISIC 17-18],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                ,100,134,131,114,116,112,103
Germany,Chemicals and chemical Products [ISIC 20-21],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)        ,100,95,108,107,99,105,99
Germany,Non-metallic minerals [ISIC 23],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                     ,100,96,97,91,91,90,87
Germany,Basic metals [ISIC 24],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                              ,100,97,117,96,99,102,101
Germany,Agriculture forestry fishing [ISIC 01-03],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)           ,100,89,95,96,94,96,97
Germany,Mining [ISIC 05-09],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                                 ,100,123,82,77,75,72,74
Germany,Construction [ISIC 41-43],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                           ,..,..,..,..,..,..,..
Greece,Manufacturing [ISIC 10-18; 20-32],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                    ,100,63,78,77,74,63,55
Greece,Paper pulp and printing [ISIC 17-18],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                 ,100,59,129,160,96,103,126
Greece,Chemicals and chemical Products [ISIC 20-21],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)         ,100,66,50,53,34,26,27
Greece,Non-metallic minerals [ISIC 23],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                      ,100,82,121,112,102,92,83
Greece,Basic metals [ISIC 24],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                               ,100,81,147,69,67,47,47
Greece,Agriculture forestry fishing [ISIC 01-03],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)            ,100,101,85,26,29,28,26
Greece,Mining [ISIC 05-09],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                                  ,100,64,58,95,110,99,135
Greece,Construction [ISIC 41-43],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                            ,100,83,74,157,128,163,140
Hungary,Manufacturing [ISIC 10-18; 20-32],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                   ,100,67,58,65,64,67,69
Hungary,Paper pulp and printing [ISIC 17-18],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                ,100,76,73,97,101,114,107
Hungary,Chemicals and chemical Products [ISIC 20-21],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)        ,100,56,56,131,130,129,137
Hungary,Non-metallic minerals [ISIC 23],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                     ,100,88,65,67,71,63,64
Hungary,Basic metals [ISIC 24],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                              ,100,78,199,158,122,147,152
Hungary,Agriculture forestry fishing [ISIC 01-03],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)           ,100,61,67,66,65,66,66
Hungary,Mining [ISIC 05-09],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                                 ,100,80,37,60,62,52,32
Hungary,Construction [ISIC 41-43],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                           ,100,177,234,814,1061,896,973
Ireland,Manufacturing [ISIC 10-18; 20-32],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                   ,100,88,76,40,39,37,35
Ireland,Paper pulp and printing [ISIC 17-18],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                ,100,67,53,55,61,68,70
Ireland,Chemicals and chemical Products [ISIC 20-21],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)        ,100,72,43,..,..,..,..
Ireland,Non-metallic minerals [ISIC 23],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                     ,100,199,247,299,288,275,265
Ireland,Basic metals [ISIC 24],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                              ,100,93,118,88,72,60,57
Ireland,Agriculture forestry fishing [ISIC 01-03],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)           ,100,128,101,63,54,52,61
Ireland,Mining [ISIC 05-09],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                                 ,100,68,66,73,88,95,62
Ireland,Construction [ISIC 41-43],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                           ,100,91,170,162,147,129,117
Italy,Manufacturing [ISIC 10-18; 20-32],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                     ,100,99,83,68,67,63,60
Italy,Paper pulp and printing [ISIC 17-18],Per value added energy intensity (index 2000 - MJ/USD PPP 2015)                  ,100,104,94,97,89,86,78
