Finland,Total Residential,Per dwelling energy intensity (index 2000)                   ,100,106,117,94,99,96,90
Finland,Total Residential,Per dwelling TC energy intensity (index 2000)                ,100,103,98,89,90,86,82
Finland,Residential space heating,Per capita energy intensity (index 2000)             ,100,110,130,103,109,107,99
Finland,Residential space heating,Per dwelling energy intensity (index 2000)           ,100,106,123,94,99,96,87
Finland,Residential space heating,Per dwelling TC energy intensity (index 2000)        ,100,102,94,86,86,80,75
Finland,Residential lighting,Per capita energy intensity (index 2000)                  ,100,115,101,69,65,60,58
Finland,Residential lighting,Per dwelling energy intensity (index 2000)                ,100,110,96,63,59,54,52
Finland,Residential appliances,Per capita energy intensity (index 2000)                ,100,110,112,105,117,117,119
Finland,Residential appliances,Per dwelling energy intensity (index 2000)              ,100,105,106,96,106,105,105
France,Total Residential,Per capita energy intensity (index 2000)                      ,100,102,98,78,81,79,76
France,Total Residential,Per dwelling energy intensity (index 2000)                    ,100,99,93,73,75,73,70
France,Total Residential,Per dwelling TC energy intensity (index 2000)                 ,100,93,80,71,71,70,70
France,Residential space heating,Per capita energy intensity (index 2000)              ,100,102,95,69,73,70,66
France,Residential space heating,Per dwelling energy intensity (index 2000)            ,100,99,90,65,68,65,61
France,Residential space heating,Per dwelling TC energy intensity (index 2000)         ,100,91,73,63,62,61,61
France,Residential lighting,Per capita energy intensity (index 2000)                   ,100,100,86,64,58,50,46
France,Residential lighting,Per dwelling energy intensity (index 2000)                 ,100,97,82,60,54,47,43
France,Residential appliances,Per capita energy intensity (index 2000)                 ,100,116,136,128,130,134,135
France,Residential appliances,Per dwelling energy intensity (index 2000)               ,100,113,129,120,122,124,124
Germany,Total Residential,Per capita energy intensity (index 2000)                     ,100,101,107,89,91,88,86
Germany,Total Residential,Per dwelling energy intensity (index 2000)                   ,100,98,100,82,84,82,79
Germany,Total Residential,Per dwelling TC energy intensity (index 2000)                ,100,89,82,78,78,77,78
Germany,Residential space heating,Per capita energy intensity (index 2000)             ,100,98,102,79,82,78,74
Germany,Residential space heating,Per dwelling energy intensity (index 2000)           ,100,95,95,73,76,73,69
Germany,Residential space heating,Per dwelling TC energy intensity (index 2000)        ,100,84,72,69,69,67,68
Germany,Residential lighting,Per capita energy intensity (index 2000)                  ,100,106,105,93,88,88,90
Germany,Residential lighting,Per dwelling energy intensity (index 2000)                ,100,103,98,87,82,82,83
Germany,Residential appliances,Per capita energy intensity (index 2000)                ,100,106,123,115,106,106,103
Germany,Residential appliances,Per dwelling energy intensity (index 2000)              ,100,102,115,106,99,98,96
Greece,Total Residential,Per capita energy intensity (index 2000)                      ,100,121,102,100,97,97,86
Greece,Total Residential,Per dwelling energy intensity (index 2000)                    ,100,110,88,91,89,88,78
Greece,Total Residential,Per dwelling TC energy intensity (index 2000)                 ,100,106,89,84,85,79,77
Greece,Residential space heating,Per capita energy intensity (index 2000)              ,100,125,93,88,79,79,67
Greece,Residential space heating,Per dwelling energy intensity (index 2000)            ,100,113,80,81,72,72,60
Greece,Residential space heating,Per dwelling TC energy intensity (index 2000)         ,100,108,82,71,68,60,60
Greece,Residential lighting,Per capita energy intensity (index 2000)                   ,..,..,..,..,..,..,..
Greece,Residential lighting,Per dwelling energy intensity (index 2000)                 ,..,..,..,..,..,..,..
Greece,Residential appliances,Per capita energy intensity (index 2000)                 ,100,118,125,121,141,150,132
Greece,Residential appliances,Per dwelling energy intensity (index 2000)               ,100,107,107,111,128,137,119
Hungary,Total Residential,Per capita energy intensity (index 2000)                     ,100,113,107,98,101,104,96
Hungary,Total Residential,Per dwelling energy intensity (index 2000)                   ,100,105,100,91,94,96,88
Hungary,Total Residential,Per dwelling TC energy intensity (index 2000)                ,100,93,89,89,89,90,90
Hungary,Residential space heating,Per capita energy intensity (index 2000)             ,100,115,112,106,111,114,102
Hungary,Residential space heating,Per dwelling energy intensity (index 2000)           ,100,108,105,99,104,106,94
Hungary,Residential space heating,Per dwelling TC energy intensity (index 2000)        ,100,89,89,96,96,96,96
Hungary,Residential lighting,Per capita energy intensity (index 2000)                  ,..,..,..,..,..,..,..
Hungary,Residential lighting,Per dwelling energy intensity (index 2000)                ,..,..,..,..,..,..,..
Hungary,Residential appliances,Per capita energy intensity (index 2000)                ,100,121,130,125,127,133,136
Hungary,Residential appliances,Per dwelling energy intensity (index 2000)              ,100,113,121,116,118,123,125
Ireland,Total Residential,Per capita energy intensity (index 2000)                     ,100,108,109,86,86,82,86
Ireland,Total Residential,Per dwelling energy intensity (index 2000)                   ,100,102,96,74,75,72,76
Ireland,Total Residential,Per dwelling TC energy intensity (index 2000)                ,100,107,90,72,75,74,76
Ireland,Residential space heating,Per capita energy intensity (index 2000)             ,100,104,107,79,79,73,79
Ireland,Residential space heating,Per dwelling energy intensity (index 2000)           ,100,99,95,69,69,64,70
Ireland,Residential space heating,Per dwelling TC energy intensity (index 2000)        ,100,106,85,66,70,67,70
